affiliate_id,unified_parent_id,rebate_month,affiliate_name,transaction_count,total_rebate_amount,avg_rebate_amount,distinct_partner_count
1050,1050,2026-03,Lake Nancyview Auto Body,1,88.0,88.0,1
1050,1050,2026-04,Lake Nancyview Auto Body,4,984.03,246.0075,3
1052,5001,2024-01,Meaganhaven Auto Body,4,1721.44,430.36,3
1052,5001,2024-02,Meaganhaven Auto Body,1,271.22,271.22,1
1052,5001,2024-03,Meaganhaven Auto Body,1,557.92,557.92,1
1052,5001,2024-04,Meaganhaven Auto Body,2,900.69,450.345,2
1052,5001,2024-05,Meaganhaven Auto Body,4,1354.97,338.7425,3
1052,5001,2024-06,Meaganhaven Auto Body,5,2197.73,439.546,2
1052,5001,2024-08,Meaganhaven Auto Body,6,1656.12812345,276.0213539083333,3
1052,5001,2024-09,Meaganhaven Auto Body,1,193.02,193.02,1
1052,5001,2024-10,Meaganhaven Auto Body,3,636.6,212.20000000000002,1
1052,5001,2024-12,Meaganhaven Auto Body,5,1229.1999999999998,245.83999999999997,4
1052,5001,2025-01,Meaganhaven Auto Body,3,462.76,154.25333333333333,2
1052,5001,2025-02,Meaganhaven Auto Body,5,2159.35,431.87,3
1052,5001,2025-03,Meaganhaven Auto Body,1,262.61,262.61,1
1052,5001,2025-04,Meaganhaven Auto Body,1,371.97,371.97,1
1052,5001,2025-05,Meaganhaven Auto Body,1,87.45,87.45,1
1052,5001,2025-06,Meaganhaven Auto Body,4,283.53999999999996,70.88499999999999,2
1052,5001,2025-08,Meaganhaven Auto Body,2,281.74,140.87,1
1052,5001,2025-09,Meaganhaven Auto Body,2,419.28999999999996,209.64499999999998,2
1052,5001,2025-10,Meaganhaven Auto Body,2,621.47,310.735,2
1052,5001,2025-11,Meaganhaven Auto Body,5,1837.6999999999998,367.53999999999996,2
1052,5001,2025-12,Meaganhaven Auto Body,4,1216.4761234500002,304.11903086250004,2
1052,5001,2026-01,Meaganhaven Auto Body,1,568.77,568.77,1
1052,5001,2026-03,Meaganhaven Auto Body,4,994.49,248.6225,3
1052,5001,2026-04,Meaganhaven Auto Body,1,160.41,160.41,1
1053,1053,2024-01,Lynch Collision Center,2,786.6999999999999,393.34999999999997,2
1053,1053,2024-02,Lynch Collision Center,1,579.24,579.24,1
1053,1053,2024-03,Lynch Collision Center,1,87.19,87.19,1
1053,1053,2024-04,Lynch Collision Center,4,1013.91,253.4775,2
1053,1053,2024-05,Lynch Collision Center,1,307.99,307.99,1
1053,1053,2024-06,Lynch Collision Center,2,681.39,340.695,2
1053,1053,2024-07,Lynch Collision Center,4,823.25,205.8125,2
1053,1053,2024-08,Lynch Collision Center,1,335.64,335.64,1
1053,1053,2024-09,Lynch Collision Center,3,93.43,31.143333333333334,3
1053,1053,2024-12,Lynch Collision Center,9,2691.7328469,299.0814274333333,3
1053,1053,2025-01,Lynch Collision Center,2,646.88,323.44,2
1053,1053,2025-02,Lynch Collision Center,1,263.49,263.49,1
1053,1053,2025-03,Lynch Collision Center,4,1048.95,262.2375,2
1053,1053,2025-04,Lynch Collision Center,5,-462.17999999999995,-92.43599999999999,4
1053,1053,2025-05,Lynch Collision Center,1,462.54,462.54,1
1053,1053,2025-06,Lynch Collision Center,2,81.59,40.795,2
1053,1053,2025-11,Lynch Collision Center,1,-256.01,-256.01,1
1053,1053,2025-12,Lynch Collision Center,2,1101.73,550.865,2
1053,1053,2026-01,Lynch Collision Center,3,1476.84,492.28,2
1053,1053,2026-02,Lynch Collision Center,1,389.02,389.02,1
1053,1053,2026-03,Lynch Collision Center,4,638.78,159.695,3
1053,1053,2026-04,Lynch Collision Center,2,976.5496234500001,488.27481172500006,2
1055,1055,2024-01,Ryan Collision Center,3,911.02,303.67333333333335,1
1055,1055,2024-02,Ryan Collision Center,6,2539.38,423.23,3
1055,1055,2024-03,Ryan Collision Center,3,603.42,201.14,2
1055,1055,2024-04,Ryan Collision Center,2,949.24,474.62,2
1055,1055,2024-05,Ryan Collision Center,2,461.28999999999996,230.64499999999998,2
1055,1055,2024-06,Ryan Collision Center,1,-528.88,-528.88,1
1055,1055,2024-07,Ryan Collision Center,5,720.56,144.112,3
1055,1055,2024-08,Ryan Collision Center,1,597.83,597.83,1
1055,1055,2024-09,Ryan Collision Center,2,670.9601234500001,335.48006172500004,2
1055,1055,2024-10,Ryan Collision Center,1,-52.07,-52.07,1
1055,1055,2024-11,Ryan Collision Center,1,222.17,222.17,1
1055,1055,2024-12,Ryan Collision Center,3,849.11,283.0366666666667,2
1055,1055,2025-01,Ryan Collision Center,3,1187.15,395.7166666666667,2
1055,1055,2025-02,Ryan Collision Center,3,1119.1599999999999,373.0533333333333,2
1055,1055,2025-03,Ryan Collision Center,1,257.26,257.26,1
1055,1055,2025-04,Ryan Collision Center,3,841.3599999999999,280.4533333333333,1
1055,1055,2025-06,Ryan Collision Center,7,3080.31,440.0442857142857,5
1055,1055,2025-07,Ryan Collision Center,3,742.22,247.40666666666667,3
1055,1055,2025-08,Ryan Collision Center,5,1254.82,250.964,4
1055,1055,2025-09,Ryan Collision Center,1,123.9,123.9,1
1055,1055,2025-10,Ryan Collision Center,3,1091.95,363.98333333333335,3
1055,1055,2025-11,Ryan Collision Center,2,675.79,337.895,2
1055,1055,2025-12,Ryan Collision Center,2,423.15999999999997,211.57999999999998,2
1055,1055,2026-01,Ryan Collision Center,5,773.2,154.64000000000001,2
1055,1055,2026-02,Ryan Collision Center,2,852.38,426.19,1
1055,1055,2026-03,Ryan Collision Center,2,455.76,227.88,2
1055,1055,2026-04,Ryan Collision Center,2,939.06,469.53,2
1057,5001,2024-01,New Mariotown Auto Body,2,578.63,289.315,2
1057,5001,2024-02,New Mariotown Auto Body,5,1792.4099999999999,358.48199999999997,3
1057,5001,2024-03,New Mariotown Auto Body,1,14.26,14.26,1
1057,5001,2024-04,New Mariotown Auto Body,2,727.73,363.865,2
1057,5001,2024-05,New Mariotown Auto Body,1,104.74,104.74,1
1057,5001,2024-06,New Mariotown Auto Body,3,649.5,216.5,2
1057,5001,2024-07,New Mariotown Auto Body,1,483.8,483.8,1
1057,5001,2024-08,New Mariotown Auto Body,1,200.29,200.29,1
1057,5001,2024-09,New Mariotown Auto Body,6,1133.4121234499999,188.90202057499997,4
1057,5001,2024-11,New Mariotown Auto Body,3,121.48999999999995,40.49666666666665,2
1057,5001,2024-12,New Mariotown Auto Body,3,1003.9100000000001,334.6366666666667,3
1057,5001,2025-02,New Mariotown Auto Body,1,140.46,140.46,1
1057,5001,2025-03,New Mariotown Auto Body,4,699.03612345,174.7590308625,4
1057,5001,2025-04,New Mariotown Auto Body,1,72.37,72.37,1
1057,5001,2025-05,New Mariotown Auto Body,1,588.2,588.2,1
1057,5001,2025-07,New Mariotown Auto Body,2,598.6,299.3,1
1057,5001,2025-08,New Mariotown Auto Body,3,636.2972469,212.0990823,3
1057,5001,2025-09,New Mariotown Auto Body,2,953.5,476.75,2
1057,5001,2025-10,New Mariotown Auto Body,1,383.56,383.56,1
1057,5001,2025-12,New Mariotown Auto Body,4,895.69,223.9225,3
1057,5001,2026-01,New Mariotown Auto Body,2,104.7,52.35,2
1057,5001,2026-02,New Mariotown Auto Body,2,774.21,387.105,2
1057,5001,2026-03,New Mariotown Auto Body,5,1211.54,242.308,3
1058,5001,2024-01,West Natashaport Auto Body,4,1298.27,324.5675,3
1058,5001,2024-03,West Natashaport Auto Body,1,157.95,157.95,1
1058,5001,2024-05,West Natashaport Auto Body,3,734.16,244.72,2
1058,5001,2024-08,West Natashaport Auto Body,1,484.81512345,484.81512345,1
1058,5001,2024-09,West Natashaport Auto Body,2,1047.48,523.74,2
1058,5001,2024-10,West Natashaport Auto Body,2,557.57,278.785,2
1058,5001,2024-11,West Natashaport Auto Body,2,209.69,104.845,2
1058,5001,2024-12,West Natashaport Auto Body,4,743.96,185.99,2
1058,5001,2025-01,West Natashaport Auto Body,1,509.04,509.04,1
1058,5001,2025-02,West Natashaport Auto Body,1,217.66,217.66,1
1058,5001,2025-03,West Natashaport Auto Body,1,441.46,441.46,1
1058,5001,2025-04,West Natashaport Auto Body,4,1631.68,407.92,3
1058,5001,2025-05,West Natashaport Auto Body,4,524.97,131.2425,3
1058,5001,2025-06,West Natashaport Auto Body,1,346.49,346.49,1
1058,5001,2025-07,West Natashaport Auto Body,2,-34.32,-17.16,1
1058,5001,2025-08,West Natashaport Auto Body,5,1142.4462469,228.48924938,3
1058,5001,2025-10,West Natashaport Auto Body,2,678.08312345,339.041561725,2
1058,5001,2025-11,West Natashaport Auto Body,3,967.7,322.56666666666666,2
1058,5001,2025-12,West Natashaport Auto Body,5,1186.93112345,237.38622469,4
1058,5001,2026-01,West Natashaport Auto Body,3,982.72,327.5733333333333,2
1058,5001,2026-02,West Natashaport Auto Body,4,1420.6599999999999,355.16499999999996,3
1058,5001,2026-03,West Natashaport Auto Body,6,1826.34,304.39,5
1058,5001,2026-04,West Natashaport Auto Body,8,1551.77,193.97125,3
1061,5003,2024-01,Lake Toddland Auto Body,2,491.66999999999996,245.83499999999998,1
1061,5003,2024-03,Lake Toddland Auto Body,2,315.49,157.745,2
1061,5003,2024-04,Lake Toddland Auto Body,1,100.95,100.95,1
1061,5003,2024-05,Lake Toddland Auto Body,2,806.85,403.425,1
1061,5003,2024-06,Lake Toddland Auto Body,1,567.6,567.6,1
1061,5003,2024-07,Lake Toddland Auto Body,1,491.93,491.93,1
1061,5003,2024-08,Lake Toddland Auto Body,4,1861.08,465.27,2
1061,5003,2024-09,Lake Toddland Auto Body,4,685.45,171.3625,3
1061,5003,2024-10,Lake Toddland Auto Body,3,598.04,199.34666666666666,2
1061,5003,2024-11,Lake Toddland Auto Body,1,95.29,95.29,1
1061,5003,2025-01,Lake Toddland Auto Body,3,294.48999999999995,98.16333333333331,2
1061,5003,2025-02,Lake Toddland Auto Body,3,1503.74,501.24666666666667,3
1061,5003,2025-03,Lake Toddland Auto Body,1,298.59,298.59,1
1061,5003,2025-04,Lake Toddland Auto Body,1,196.92,196.92,1
1061,5003,2025-05,Lake Toddland Auto Body,2,773.5,386.75,2
1061,5003,2025-07,Lake Toddland Auto Body,1,417.75,417.75,1
1061,5003,2025-09,Lake Toddland Auto Body,4,819.34912345,204.8372808625,3
1061,5003,2025-10,Lake Toddland Auto Body,4,1016.19,254.0475,3
1061,5003,2025-11,Lake Toddland Auto Body,1,229.47,229.47,1
1061,5003,2025-12,Lake Toddland Auto Body,6,1779.0126234499999,296.5021039083333,4
1061,5003,2026-01,Lake Toddland Auto Body,2,717.81312345,358.906561725,2
1061,5003,2026-02,Lake Toddland Auto Body,3,551.09,183.6966666666667,2
1061,5003,2026-03,Lake Toddland Auto Body,4,908.70212345,227.1755308625,3
1061,5003,2026-04,Lake Toddland Auto Body,3,711.3199999999999,237.10666666666665,2
1064,5003,2024-01,West Allison Auto Body,1,402.61,402.61,1
1064,5003,2024-02,West Allison Auto Body,3,1005.46,335.15333333333336,2
1064,5003,2024-03,West Allison Auto Body,2,488.68,244.34,2
1064,5003,2024-04,West Allison Auto Body,1,239.4,239.4,1
1064,5003,2024-05,West Allison Auto Body,2,945.3299999999999,472.66499999999996,1
1064,5003,2024-06,West Allison Auto Body,3,986.37,328.79,2
1064,5003,2024-07,West Allison Auto Body,2,69.07432345000001,34.537161725000004,1
1064,5003,2024-08,West Allison Auto Body,2,863.1399999999999,431.56999999999994,2
1064,5003,2024-09,West Allison Auto Body,3,898.0799999999999,299.35999999999996,3
1064,5003,2024-10,West Allison Auto Body,1,442.33,442.33,1
1064,5003,2024-11,West Allison Auto Body,3,385.45,128.48333333333332,1
1064,5003,2024-12,West Allison Auto Body,6,1394.3349234500001,232.38915390833336,2
1064,5003,2025-01,West Allison Auto Body,4,987.34712345,246.8367808625,2
1064,5003,2025-02,West Allison Auto Body,2,835.19,417.595,2
1064,5003,2025-03,West Allison Auto Body,2,-158.19,-79.095,2
1064,5003,2025-04,West Allison Auto Body,4,867.61,216.9025,3
1064,5003,2025-05,West Allison Auto Body,1,103.91,103.91,1
1064,5003,2025-06,West Allison Auto Body,5,1463.6599999999999,292.73199999999997,4
1064,5003,2025-08,West Allison Auto Body,7,1573.17,224.73857142857145,3
1064,5003,2025-09,West Allison Auto Body,2,621.04,310.52,2
1064,5003,2025-10,West Allison Auto Body,2,1083.3600000000001,541.6800000000001,2
1064,5003,2025-11,West Allison Auto Body,1,503.67,503.67,1
1064,5003,2026-01,West Allison Auto Body,2,476.53999999999996,238.26999999999998,1
1064,5003,2026-02,West Allison Auto Body,2,898.6,449.3,2
1064,5003,2026-03,West Allison Auto Body,1,461.4,461.4,1
1064,5003,2026-04,West Allison Auto Body,1,395.79,395.79,1
1068,1068,2024-01,Samuelhaven Auto Body,1,582.38,582.38,1
1068,1068,2024-02,Samuelhaven Auto Body,1,196.31,196.31,1
1068,1068,2024-03,Samuelhaven Auto Body,2,364.87,182.435,1
1068,1068,2024-04,Samuelhaven Auto Body,3,502.69,167.56333333333333,1
1068,1068,2024-05,Samuelhaven Auto Body,3,387.24,129.08,2
1068,1068,2024-06,Samuelhaven Auto Body,2,963.52,481.76,2
1068,1068,2024-07,Samuelhaven Auto Body,5,1395.29162345,279.05832469,3
1068,1068,2024-08,Samuelhaven Auto Body,1,575.87,575.87,1
1068,1068,2024-09,Samuelhaven Auto Body,3,427.16,142.38666666666668,2
1068,1068,2024-10,Samuelhaven Auto Body,3,1265.48,421.82666666666665,2
1068,1068,2024-11,Samuelhaven Auto Body,5,957.54,191.50799999999998,3
1068,1068,2024-12,Samuelhaven Auto Body,1,305.62,305.62,1
1068,1068,2025-01,Samuelhaven Auto Body,1,211.86,211.86,1
1068,1068,2025-02,Samuelhaven Auto Body,4,939.70062345,234.9251558625,2
1068,1068,2025-04,Samuelhaven Auto Body,2,733.61812345,366.809061725,2
1068,1068,2025-06,Samuelhaven Auto Body,2,251.62,125.81,2
1068,1068,2025-07,Samuelhaven Auto Body,3,721.5816234499999,240.52720781666665,2
1068,1068,2025-08,Samuelhaven Auto Body,4,813.1999999999999,203.29999999999998,3
1068,1068,2025-09,Samuelhaven Auto Body,5,1396.3899999999999,279.27799999999996,3
1068,1068,2025-11,Samuelhaven Auto Body,6,1412.99,235.49833333333333,2
1068,1068,2025-12,Samuelhaven Auto Body,1,419.54,419.54,1
1068,1068,2026-01,Samuelhaven Auto Body,1,277.97,277.97,1
1068,1068,2026-02,Samuelhaven Auto Body,1,190.91,190.91,1
1068,1068,2026-04,Samuelhaven Auto Body,1,214.41,214.41,1
1070,5003,2024-01,Brown Collision Center,5,1115.37,223.07399999999998,3
1070,5003,2024-02,Brown Collision Center,3,634.0,211.33333333333334,2
1070,5003,2024-03,Brown Collision Center,1,224.11,224.11,1
1070,5003,2024-04,Brown Collision Center,7,2542.84792345,363.26398906428574,3
1070,5003,2024-05,Brown Collision Center,2,334.35,167.175,1
1070,5003,2024-06,Brown Collision Center,1,157.53512345,157.53512345,1
1070,5003,2024-07,Brown Collision Center,3,454.81512345,151.60504115,2
1070,5003,2024-08,Brown Collision Center,1,508.19,508.19,1
1070,5003,2024-09,Brown Collision Center,4,1025.97,256.4925,3
1070,5003,2024-10,Brown Collision Center,1,341.08,341.08,1
1070,5003,2024-11,Brown Collision Center,3,959.1,319.7,2
1070,5003,2024-12,Brown Collision Center,2,844.28,422.14,2
1070,5003,2025-01,Brown Collision Center,2,864.61,432.305,2
1070,5003,2025-02,Brown Collision Center,2,842.1200000000001,421.06000000000006,2
1070,5003,2025-03,Brown Collision Center,5,1155.0900000000001,231.01800000000003,3
1070,5003,2025-04,Brown Collision Center,1,140.94,140.94,1
1070,5003,2025-05,Brown Collision Center,2,660.96,330.48,1
1070,5003,2025-06,Brown Collision Center,2,339.06,169.53,2
1070,5003,2025-07,Brown Collision Center,4,592.72,148.18,3
1070,5003,2025-09,Brown Collision Center,6,1858.6286234499998,309.77143724166666,3
1070,5003,2025-10,Brown Collision Center,3,1113.48,371.16,2
1070,5003,2025-11,Brown Collision Center,5,1133.1382469,226.62764938,3
1070,5003,2025-12,Brown Collision Center,2,732.0799999999999,366.03999999999996,2
1070,5003,2026-01,Brown Collision Center,1,200.27,200.27,1
1070,5003,2026-02,Brown Collision Center,1,260.57,260.57,1
1070,5003,2026-03,Brown Collision Center,3,1104.05,368.01666666666665,3
1070,5003,2026-04,Brown Collision Center,2,896.5,448.25,2
1071,1071,2024-01,New Angelashire Auto Body,2,695.28,347.64,1
1071,1071,2024-02,New Angelashire Auto Body,1,482.09,482.09,1
1071,1071,2024-03,New Angelashire Auto Body,3,811.27,270.42333333333335,2
1071,1071,2024-04,New Angelashire Auto Body,4,1122.3600000000001,280.59000000000003,3
1071,1071,2024-05,New Angelashire Auto Body,8,1437.64,179.705,3
1071,1071,2024-06,New Angelashire Auto Body,2,753.42,376.71,1
1071,1071,2024-07,New Angelashire Auto Body,2,593.27,296.635,2
1071,1071,2024-08,New Angelashire Auto Body,2,1128.26,564.13,2
1071,1071,2024-09,New Angelashire Auto Body,1,59.09,59.09,1
1071,1071,2024-10,New Angelashire Auto Body,3,908.42062345,302.80687448333333,2
1071,1071,2024-11,New Angelashire Auto Body,6,1190.38,198.39666666666668,4
1071,1071,2024-12,New Angelashire Auto Body,4,325.96000000000004,81.49000000000001,2
1071,1071,2025-01,New Angelashire Auto Body,2,619.06,309.53,2
1071,1071,2025-02,New Angelashire Auto Body,2,629.25,314.625,1
1071,1071,2025-04,New Angelashire Auto Body,1,547.49,547.49,1
1071,1071,2025-05,New Angelashire Auto Body,2,797.67,398.835,1
1071,1071,2025-08,New Angelashire Auto Body,1,433.98,433.98,1
1071,1071,2025-09,New Angelashire Auto Body,1,282.88,282.88,1
1071,1071,2025-10,New Angelashire Auto Body,3,316.02912345000004,105.34304115000002,2
1071,1071,2025-11,New Angelashire Auto Body,1,543.28,543.28,1
1071,1071,2025-12,New Angelashire Auto Body,4,1362.91462345,340.7286558625,2
1071,1071,2026-01,New Angelashire Auto Body,2,1010.58,505.29,1
1071,1071,2026-02,New Angelashire Auto Body,3,823.04,274.34666666666664,3
1071,1071,2026-03,New Angelashire Auto Body,4,529.16,132.29,3
1071,1071,2026-04,New Angelashire Auto Body,3,371.9,123.96666666666665,2
1072,5002,2024-01,Robinson Collision Center,4,1240.03,310.0075,3
1072,5002,2024-02,Robinson Collision Center,3,606.65,202.21666666666667,2
1072,5002,2024-03,Robinson Collision Center,3,770.01,256.67,2
1072,5002,2024-04,Robinson Collision Center,2,690.6600000000001,345.33000000000004,2
1072,5002,2024-05,Robinson Collision Center,2,503.71999999999997,251.85999999999999,2
1072,5002,2024-07,Robinson Collision Center,2,326.18,163.09,1
1072,5002,2024-08,Robinson Collision Center,1,491.56,491.56,1
1072,5002,2024-09,Robinson Collision Center,2,674.1700000000001,337.08500000000004,2
1072,5002,2024-10,Robinson Collision Center,2,536.53,268.265,1
1072,5002,2024-12,Robinson Collision Center,5,1327.09712345,265.41942469,4
1072,5002,2025-01,Robinson Collision Center,5,1357.78,271.556,2
1072,5002,2025-02,Robinson Collision Center,1,218.97,218.97,1
1072,5002,2025-03,Robinson Collision Center,3,1314.16,438.05333333333334,3
1072,5002,2025-04,Robinson Collision Center,4,1602.32,400.58,2
1072,5002,2025-05,Robinson Collision Center,3,1214.09,404.69666666666666,2
1072,5002,2025-06,Robinson Collision Center,5,1434.74992345,286.94998469,3
1072,5002,2025-07,Robinson Collision Center,3,352.82000000000005,117.60666666666668,3
1072,5002,2025-08,Robinson Collision Center,3,393.81,131.27,2
1072,5002,2025-11,Robinson Collision Center,3,298.6,99.53333333333335,2
1072,5002,2025-12,Robinson Collision Center,2,-113.01999999999998,-56.50999999999999,2
1072,5002,2026-01,Robinson Collision Center,2,620.14,310.07,1
1072,5002,2026-02,Robinson Collision Center,3,940.8199999999999,313.6066666666666,1
1072,5002,2026-04,Robinson Collision Center,2,466.52,233.26,2
1073,5001,2024-01,Jones Collision Center,4,-60.28,-15.07,3
1073,5001,2024-02,Jones Collision Center,5,1959.53,391.906,3
1073,5001,2024-03,Jones Collision Center,3,474.38,158.12666666666667,2
1073,5001,2024-04,Jones Collision Center,3,924.1121234499999,308.0373744833333,3
1073,5001,2024-05,Jones Collision Center,3,738.23,246.07666666666668,2
1073,5001,2024-07,Jones Collision Center,1,241.69,241.69,1
1073,5001,2024-09,Jones Collision Center,3,824.14,274.7133333333333,2
1073,5001,2024-10,Jones Collision Center,2,822.6099999999999,411.30499999999995,2
1073,5001,2024-11,Jones Collision Center,4,1326.67,331.6675,4
1073,5001,2024-12,Jones Collision Center,6,1266.4,211.0666666666667,3
1073,5001,2025-02,Jones Collision Center,1,210.84,210.84,1
1073,5001,2025-03,Jones Collision Center,2,353.02,176.51,2
1073,5001,2025-04,Jones Collision Center,1,268.6,268.6,1
1073,5001,2025-05,Jones Collision Center,2,618.1700000000001,309.08500000000004,1
1073,5001,2025-06,Jones Collision Center,4,582.5699999999999,145.64249999999998,3
1073,5001,2025-07,Jones Collision Center,1,527.4,527.4,1
1073,5001,2025-08,Jones Collision Center,4,1089.1299999999999,272.28249999999997,4
1073,5001,2025-10,Jones Collision Center,1,281.27,281.27,1
1073,5001,2025-11,Jones Collision Center,2,689.73,344.865,2
1073,5001,2025-12,Jones Collision Center,3,571.01,190.33666666666667,2
1073,5001,2026-01,Jones Collision Center,1,303.39,303.39,1
1073,5001,2026-02,Jones Collision Center,3,1012.8,337.59999999999997,3
1073,5001,2026-03,Jones Collision Center,5,924.44,184.888,4
1073,5001,2026-04,Jones Collision Center,3,1036.55,345.51666666666665,2
1074,5003,2024-02,East Carloston Auto Body,4,543.94,135.985,3
1074,5003,2024-03,East Carloston Auto Body,1,85.71,85.71,1
1074,5003,2024-04,East Carloston Auto Body,2,103.89012345,51.945061725,2
1074,5003,2024-05,East Carloston Auto Body,1,56.06,56.06,1
1074,5003,2024-06,East Carloston Auto Body,1,581.25,581.25,1
1074,5003,2024-08,East Carloston Auto Body,2,656.2900000000001,328.14500000000004,1
1074,5003,2024-09,East Carloston Auto Body,3,256.89,85.63,2
1074,5003,2024-10,East Carloston Auto Body,3,487.35,162.45000000000002,2
1074,5003,2024-12,East Carloston Auto Body,1,319.24,319.24,1
1074,5003,2025-01,East Carloston Auto Body,4,668.94,167.235,4
1074,5003,2025-02,East Carloston Auto Body,2,693.83,346.915,2
1074,5003,2025-03,East Carloston Auto Body,3,1046.42952345,348.80984115,2
1074,5003,2025-04,East Carloston Auto Body,1,281.86,281.86,1
1074,5003,2025-05,East Carloston Auto Body,5,2068.66,413.73199999999997,5
1074,5003,2025-06,East Carloston Auto Body,3,919.23,306.41,3
1074,5003,2025-07,East Carloston Auto Body,1,-70.66,-70.66,1
1074,5003,2025-08,East Carloston Auto Body,4,679.73,169.9325,1
1074,5003,2025-09,East Carloston Auto Body,3,548.2,182.73333333333335,2
1074,5003,2025-10,East Carloston Auto Body,2,763.5,381.75,1
1074,5003,2025-11,East Carloston Auto Body,5,1508.92,301.784,2
1074,5003,2025-12,East Carloston Auto Body,2,707.9746234500001,353.98731172500004,2
1074,5003,2026-01,East Carloston Auto Body,2,822.8161234500001,411.40806172500004,1
1074,5003,2026-03,East Carloston Auto Body,2,250.05,125.025,2
1074,5003,2026-04,East Carloston Auto Body,5,1264.78,252.956,3
1075,5003,2024-01,Chadbury Auto Body,1,514.23,514.23,1
1075,5003,2024-04,Chadbury Auto Body,6,962.6492469,160.44154115,2
1075,5003,2024-05,Chadbury Auto Body,3,1063.12,354.3733333333333,3
1075,5003,2024-06,Chadbury Auto Body,2,748.14,374.07,1
1075,5003,2024-08,Chadbury Auto Body,2,1007.04,503.52,2
1075,5003,2024-10,Chadbury Auto Body,3,417.78000000000003,139.26000000000002,1
1075,5003,2025-01,Chadbury Auto Body,2,729.2,364.6,2
1075,5003,2025-02,Chadbury Auto Body,2,603.94,301.97,2
1075,5003,2025-03,Chadbury Auto Body,2,621.57,310.785,1
1075,5003,2025-04,Chadbury Auto Body,3,778.64,259.5466666666667,2
1075,5003,2025-06,Chadbury Auto Body,3,795.48812345,265.1627078166667,2
1075,5003,2025-07,Chadbury Auto Body,1,520.4726234500001,520.4726234500001,1
1075,5003,2025-09,Chadbury Auto Body,3,1367.54,455.84666666666664,1
1075,5003,2025-10,Chadbury Auto Body,1,160.48,160.48,1
1075,5003,2025-11,Chadbury Auto Body,3,1082.57362345,360.8578744833333,2
1075,5003,2025-12,Chadbury Auto Body,1,294.45,294.45,1
1075,5003,2026-01,Chadbury Auto Body,3,809.25,269.75,2
1075,5003,2026-02,Chadbury Auto Body,2,425.7,212.85,2
1075,5003,2026-03,Chadbury Auto Body,2,427.63,213.815,1
1075,5003,2026-04,Chadbury Auto Body,4,1281.6,320.4,2
1077,5001,2024-01,Lake Selena Auto Body,6,1478.05,246.34166666666667,2
1077,5001,2024-02,Lake Selena Auto Body,3,1131.05,377.01666666666665,2
1077,5001,2024-04,Lake Selena Auto Body,1,490.23,490.23,1
1077,5001,2024-05,Lake Selena Auto Body,2,798.79,399.395,2
1077,5001,2024-06,Lake Selena Auto Body,1,170.07512345,170.07512345,1
1077,5001,2024-07,Lake Selena Auto Body,2,720.49,360.245,2
1077,5001,2024-08,Lake Selena Auto Body,3,1147.87,382.6233333333333,3
1077,5001,2024-10,Lake Selena Auto Body,3,619.84,206.61333333333334,2
1077,5001,2024-12,Lake Selena Auto Body,1,258.03,258.03,1
1077,5001,2025-01,Lake Selena Auto Body,2,9.670000000000016,4.835000000000008,2
1077,5001,2025-02,Lake Selena Auto Body,5,1035.16,207.032,2
1077,5001,2025-03,Lake Selena Auto Body,3,614.0899999999999,204.69666666666663,2
1077,5001,2025-04,Lake Selena Auto Body,1,577.25,577.25,1
1077,5001,2025-05,Lake Selena Auto Body,2,584.9300000000001,292.46500000000003,1
1077,5001,2025-07,Lake Selena Auto Body,4,1392.1299999999999,348.03249999999997,4
1077,5001,2025-08,Lake Selena Auto Body,4,942.6700000000001,235.66750000000002,4
1077,5001,2025-09,Lake Selena Auto Body,3,1031.34112345,343.78037448333333,3
1077,5001,2025-10,Lake Selena Auto Body,1,314.38,314.38,1
1077,5001,2025-11,Lake Selena Auto Body,5,909.83012345,181.96602468999998,3
1077,5001,2025-12,Lake Selena Auto Body,2,670.36,335.18,2
1077,5001,2026-01,Lake Selena Auto Body,3,879.97,293.3233333333333,2
1077,5001,2026-02,Lake Selena Auto Body,5,1546.62,309.32399999999996,2
1077,5001,2026-03,Lake Selena Auto Body,1,239.65,239.65,1
1081,1081,2024-01,Gomezchester Auto Body,1,121.48,121.48,1
1081,1081,2024-02,Gomezchester Auto Body,2,872.38,436.19,1
1081,1081,2024-03,Gomezchester Auto Body,2,74.69,37.345,1
1081,1081,2024-04,Gomezchester Auto Body,2,603.62,301.81,1
1081,1081,2024-05,Gomezchester Auto Body,1,173.90112345,173.90112345,1
1081,1081,2024-06,Gomezchester Auto Body,3,529.74,176.58,2
1081,1081,2024-07,Gomezchester Auto Body,3,791.8,263.93333333333334,2
1081,1081,2024-08,Gomezchester Auto Body,2,788.4399999999999,394.21999999999997,2
1081,1081,2024-09,Gomezchester Auto Body,3,875.08,291.6933333333333,2
1081,1081,2024-11,Gomezchester Auto Body,1,458.18,458.18,1
1081,1081,2024-12,Gomezchester Auto Body,2,101.56,50.78,2
1081,1081,2025-01,Gomezchester Auto Body,1,29.53,29.53,1
1081,1081,2025-02,Gomezchester Auto Body,1,419.73,419.73,1
1081,1081,2025-03,Gomezchester Auto Body,3,1319.34,439.78,2
1081,1081,2025-04,Gomezchester Auto Body,3,539.21132345,179.73710781666668,2
1081,1081,2025-05,Gomezchester Auto Body,3,1344.4499999999998,448.1499999999999,2
1081,1081,2025-06,Gomezchester Auto Body,1,405.4,405.4,1
