affiliate_id,partner_id,rebate_month,expected_amount,actual_amount,gap_amount
1093,103,2025-04,,565.63,
1064,102,2025-08,,17.76,
1119,105,2025-12,,208.07,
1033,104,2026-02,,598.7,
1046,105,2025-05,,598.69,
1024,105,2026-03,,33.23,
1057,102,2025-08,,177.61,
1081,102,2025-04,,190.6,
1081,102,2025-04,,76.24132345000001,
1017,103,2025-07,,304.62,
1017,103,2025-07,,121.85,
1127,102,2025-07,,148.85,
1127,102,2025-07,,59.54,
1074,103,2024-04,,51.20012345,
1137,102,2024-07,,526.15,
1125,104,2026-01,,62.84,
1125,104,2026-01,,25.14,
1119,105,2025-02,,542.8,
1064,101,2024-12,,538.71,
1064,101,2024-12,,215.48492345,
1077,104,2025-02,,379.42,
1150,102,2026-01,,112.11,
1017,102,2024-01,,357.15,
1101,102,2025-06,,434.21,
1116,103,2024-02,,339.57,
1116,103,2024-02,,135.83,
1071,102,2024-05,,27.56,
1071,102,2024-05,,11.02,
1133,103,2024-04,,210.04,
1046,102,2024-10,,563.68,
1049,103,2024-05,,59.85,
1131,101,2025-07,,323.91,
1086,102,2024-10,,565.23,
1105,103,2024-04,,430.46,
1105,103,2024-04,,172.18,
1026,103,2026-01,,402.06,
1026,103,2026-01,,160.82,
1034,105,2024-12,,167.47,
1148,103,2024-02,,261.44,
1148,103,2024-02,,104.58,
1137,101,2025-10,,377.3,
1046,102,2024-09,,283.39,
1025,102,2025-10,,525.83,
1025,102,2025-10,,210.33,
1126,105,2024-08,,426.72,
1137,105,2024-08,,383.53,
1068,102,2024-10,,401.62,
1124,104,2024-10,,60.18,
1061,104,2025-04,,196.92,
1071,101,2024-12,,418.94,
1114,105,2025-02,,413.12,
1093,101,2025-07,,463.65,
1101,104,2025-02,,158.27,
1138,101,2024-11,,269.96,
1137,101,2025-09,,367.42,
1004,104,2024-04,,468.81,
1015,101,2025-06,,128.25212345,
1090,102,2024-10,,481.27,
1090,102,2024-10,,192.51,
1006,101,2026-02,,564.36,
1034,103,2024-11,,16.99,
1024,104,2025-11,,241.95,
1016,101,2025-05,,433.96,
1124,105,2024-06,,59.6,
1070,103,2025-03,,308.63,
1055,105,2025-04,,227.51,
1058,104,2024-10,,544.83,
1116,104,2025-01,,458.21,
1005,104,2026-02,,141.19,
1073,102,2026-04,,378.87,
1114,105,2024-09,,52.62,
1127,102,2024-03,,461.03,
1033,101,2024-11,,414.18,
1041,105,2026-03,,294.51462345,
1111,104,2025-06,,334.0,
1098,101,2025-01,,78.55,
1040,104,2024-04,,25.84,
1114,102,2026-02,,524.84,
1064,103,2025-06,,195.13,
1064,103,2025-06,,78.05,
1133,103,2025-06,,363.7,
1026,102,2025-06,,429.76,
1112,101,2024-01,,188.82,
1073,101,2024-03,,375.92,
1046,103,2025-10,,10.94,
1098,105,2026-01,,185.19,
1124,102,2024-03,,356.6,
1127,101,2024-05,,478.64,
1130,105,2024-10,,580.08,
1041,102,2024-01,,470.56,
1041,102,2024-01,,188.22,
1001,103,2024-03,,537.83,
1144,104,2024-11,,183.28,
1088,104,2024-12,,188.78,
1045,102,2025-10,,500.58,
1114,103,2025-12,,74.34,
1114,103,2025-12,,29.74,
1144,103,2026-01,,255.89,
1039,104,2025-01,,109.46,
1122,102,2024-01,,352.75,
1117,101,2025-09,,165.63,
1150,103,2024-10,,376.1,
1150,103,2024-10,,-150.44,
1137,104,2025-05,,106.33,
1021,101,2025-01,,19.73,
1021,101,2025-01,,7.89,
1096,101,2024-02,,267.42,
1058,102,2025-11,,369.37,
1071,102,2025-08,,433.98,
1096,101,2024-03,,117.78,
1037,104,2024-02,,167.13,
1001,103,2024-10,,337.43,
1018,105,2025-04,,55.18,
1018,105,2025-04,,22.07,
1004,102,2026-03,,8.74,
1052,103,2025-11,,386.28,
1052,103,2025-11,,154.51,
1061,102,2024-10,,86.4,
1040,102,2024-10,,157.46,
1081,103,2026-03,,385.99,
1006,105,2025-01,,95.53362345,
1139,103,2024-07,,206.95,
1139,103,2024-07,,82.78,
1041,103,2024-08,,281.94,
1038,104,2024-05,,281.68,
1006,103,2025-12,,65.01,
1112,103,2024-12,,389.61,
1111,105,2024-07,,451.85,
1148,104,2026-01,,241.1,
1074,104,2025-11,,242.19,
1117,101,2025-03,,256.97,
1034,105,2024-06,,553.60662345,
1034,105,2024-06,,221.44,
1026,102,2025-11,,201.55562345,
1026,102,2025-11,,80.62,
1105,104,2024-06,,277.7,
1070,101,2024-07,,143.62,
1147,105,2026-03,,226.12,
1147,104,2025-12,,129.46,
1052,101,2025-01,,79.28,
1061,104,2025-09,,237.83,
1130,101,2024-08,,531.64,
1117,101,2025-09,,360.5,
1116,102,2024-02,,128.71,
1098,102,2024-10,,188.38,
1096,102,2024-06,,240.43,
1075,101,2025-11,,517.82,
1128,105,2025-01,,412.56,
1098,101,2024-11,,256.43,
1104,105,2025-01,,469.15,
1022,102,2025-03,,320.2,
1074,105,2024-09,,120.57,
1010,104,2024-10,,26.31,
1010,104,2024-10,,10.52,
1098,103,2025-11,,179.45,
1077,104,2024-01,,269.44,
1006,105,2026-01,,239.24,
1029,104,2025-03,,535.9,
1122,105,2025-04,,26.78,
1138,101,2025-01,,308.8,
1068,104,2025-02,,15.87,
1068,104,2025-02,,6.35,
1099,101,2026-03,,117.01,
1052,101,2025-01,,345.07,
1148,102,2024-10,,302.18,
1061,103,2024-01,,245.79,
1057,104,2025-09,,474.68,
1072,102,2024-03,,367.8,
1096,105,2024-12,,326.02,
1071,103,2026-04,,268.02,
1150,102,2025-11,,235.56,
1017,104,2025-07,,591.01,
1068,103,2026-02,,190.91,
1036,105,2024-12,,340.02,
1061,105,2026-01,,295.73,
1132,101,2024-04,,238.96,
1034,104,2025-07,,246.59,
1071,103,2025-10,,65.61912345000002,
1071,103,2025-10,,26.25,
1090,102,2025-02,,298.16,
1037,104,2024-10,,4.49,
1147,101,2025-01,,349.14,
1005,105,2024-08,,85.29712345000002,
1093,101,2024-11,,366.86,
1086,101,2026-01,,361.8,
1039,102,2025-04,,223.02,
1039,102,2025-04,,89.21,
1064,101,2024-02,,126.19,
1050,102,2025-04,,301.38,
1034,102,2025-04,,433.92,
1093,105,2025-04,,517.65,
1123,101,2026-01,,466.52,
1113,101,2024-10,,487.47,
1092,105,2025-10,,390.65,
1055,105,2026-02,,475.49,
1029,102,2026-03,,290.85,
1105,104,2026-02,,148.72,
1104,103,2025-08,,166.99,
1005,102,2025-01,,339.22,
1127,103,2025-05,,428.56,
1025,102,2025-09,,177.17,
1045,105,2024-11,,91.15,
1121,104,2025-05,,372.03,
1117,103,2025-06,,226.18,
1117,103,2025-06,,90.47,
1087,101,2025-11,,568.3,
1058,105,2026-03,,437.94,
1127,101,2026-02,,507.83,
1040,103,2025-11,,22.12212345,
1057,105,2025-07,,508.35,
1104,105,2025-06,,150.66,
1140,102,2024-08,,414.56,
1125,103,2024-04,,446.51,
1025,105,2024-11,,38.87,
1111,101,2025-07,,529.28,
1113,101,2025-03,,52.32,
1114,103,2025-08,,8.24,
1101,102,2025-08,,483.94,
1093,105,2024-10,,296.83,
1139,103,2024-09,,520.69,
1070,104,2024-04,,586.39,
1070,104,2024-04,,234.55792345,
1034,102,2024-03,,456.86,
1074,105,2026-04,,111.64,
1117,103,2024-11,,460.44,
1041,105,2025-11,,94.87,
1034,105,2025-11,,96.38712345,
1034,105,2025-11,,38.55,
1057,102,2024-09,,284.51,
1057,102,2024-09,,113.8,
1071,104,2024-11,,256.62,
1092,101,2025-02,,213.78312345,
1004,102,2024-08,,398.08,
1098,104,2024-11,,335.95,
1101,103,2024-04,,46.97,
1130,104,2024-02,,469.28362345,
1052,103,2025-09,,352.7,
1123,103,2025-03,,554.35,
1072,104,2026-04,,93.18,
1018,104,2024-09,,198.39,
1064,101,2024-05,,463.83,
1071,103,2026-03,,268.89,
1071,103,2026-03,,107.56,
1146,103,2024-09,,363.16,
1146,103,2024-09,,145.26,
1010,105,2024-03,,548.01,
1006,105,2026-03,,197.92,
1015,101,2025-08,,57.56,
1119,101,2025-08,,553.69212345,
1147,104,2026-04,,167.93,
1140,103,2024-03,,111.05,
1099,101,2025-02,,345.91,
1046,103,2025-03,,92.42,
1046,103,2025-03,,36.97,
1040,105,2024-12,,536.21,
1029,102,2024-11,,111.0,
1025,105,2024-12,,572.91,
1041,102,2024-11,,100.06,
1041,102,2024-11,,40.03,
1101,101,2025-01,,17.69,
1101,101,2025-01,,7.08,
1040,102,2026-02,,229.85,
1129,105,2024-05,,99.82,
1077,103,2025-03,,116.61,
1077,103,2025-03,,46.64,
1105,101,2024-01,,229.56762345,
1081,103,2024-03,,-261.9,
1017,104,2025-04,,11.97,
1017,104,2025-04,,4.79,
1037,105,2024-01,,78.95,
1013,105,2026-04,,127.87,
1034,104,2024-06,,106.85,
1144,102,2025-01,,527.75,
1070,104,2025-10,,225.48,
1005,103,2024-01,,533.57,
1008,105,2025-01,,458.1,
1075,102,2024-04,,253.38012345,
1096,105,2025-03,,82.81,
1112,103,2024-05,,195.41862345,
1019,104,2025-05,,449.86,
1019,104,2025-05,,179.94,
1046,101,2026-01,,59.14,
1046,103,2024-07,,438.69,
1130,105,2025-06,,347.36,
1130,105,2025-06,,138.94,
1129,101,2026-02,,543.84,
1038,101,2024-05,,381.69,
1003,105,2025-05,,291.6,
1128,104,2025-04,,595.64,
1058,105,2024-12,,204.01,
1058,105,2024-12,,81.6,
1141,101,2025-11,,514.09,
1098,101,2025-07,,77.92,
1125,103,2024-05,,-524.3,
1017,105,2024-07,,240.04112345,
1017,105,2024-07,,96.02,
1004,102,2026-01,,447.4,
1122,105,2024-02,,480.66,
1122,102,2025-01,,97.35,
1046,102,2025-07,,565.46,
1092,103,2025-02,,540.82,
1092,103,2025-02,,216.33,
1001,101,2024-09,,425.73,
1131,101,2024-03,,453.71,
1052,104,2026-03,,97.77,
1075,101,2024-08,,578.11,
1129,102,2024-07,,267.42,
1024,105,2024-11,,315.73,
1101,103,2026-04,,77.11,
1074,103,2024-02,,230.45,
1074,103,2024-02,,92.18,
1148,104,2026-02,,176.44,
1131,103,2024-09,,521.94,
1096,101,2025-10,,65.35,
1053,105,2024-12,,253.23812345,
1019,104,2024-09,,352.51,
1114,105,2025-09,,502.85,
1087,101,2025-09,,66.91,
1019,101,2026-02,,145.07,
1090,101,2024-12,,389.14,
1006,104,2026-04,,483.62,
1045,105,2024-07,,16.93,
1045,105,2024-07,,6.77,
1053,103,2026-04,,410.59962345,
1010,103,2025-04,,420.21,
1126,105,2025-10,,194.82,
1116,101,2024-12,,212.7,
1071,103,2024-04,,548.72,
1138,102,2026-02,,231.16,
1101,103,2026-02,,97.63,
1070,105,2025-12,,386.28,
1136,101,2024-07,,58.29,
1055,102,2026-01,,205.75,
1064,105,2025-08,,582.52,
1052,105,2024-06,,401.34,
1046,102,2024-08,,265.61,
1004,105,2025-05,,503.16,
1093,102,2025-06,,349.59,
1055,103,2026-04,,481.53,
1050,103,2025-07,,215.85,
1050,103,2025-07,,86.34092345,
1123,105,2024-05,,60.23162345000001,
1123,105,2024-05,,24.09,
1132,102,2026-01,,210.63512345,
1046,104,2024-10,,345.62,
1099,101,2024-06,,15.71,
1113,102,2024-03,,410.0,
1005,105,2025-05,,259.92,
1141,104,2024-11,,324.19,
1119,104,2024-05,,460.36,
1119,104,2024-05,,184.14592345,
1077,105,2024-05,,465.34,
1034,102,2024-09,,587.91962345,
1005,104,2026-01,,73.9,
1147,104,2026-04,,246.03,
1019,103,2024-12,,108.5,
1055,104,2024-07,,137.92,
1055,104,2024-07,,55.17,
1004,105,2024-03,,589.25,
1122,101,2024-01,,197.8,
1086,101,2024-06,,115.12,
1075,101,2025-11,,547.79,
1037,105,2024-06,,489.08,
1024,103,2024-10,,66.9,
1019,104,2024-07,,363.09,
1019,104,2024-07,,145.24,
1088,104,2024-04,,402.05,
1114,102,2026-03,,244.06,
1141,105,2024-04,,509.05,
1127,105,2025-12,,320.33,
1072,102,2025-04,,458.71,
1087,101,2025-05,,16.74,
1070,104,2026-03,,463.02,
1008,102,2024-04,,186.0,
1139,103,2026-01,,31.153623450000005,
1077,105,2024-02,,494.69,
1037,105,2025-01,,409.48,
1038,102,2025-12,,193.89,
1133,101,2024-02,,553.45,
1001,102,2025-11,,-488.64862345,
1049,103,2025-02,,29.24,
1098,105,2025-12,,518.59,
1057,104,2025-12,,8.61,
1039,104,2024-09,,361.08,
1104,102,2025-11,,414.48,
1114,101,2024-07,,323.32,
1148,104,2024-10,,322.92,
1024,104,2026-04,,531.65,
1040,102,2025-06,,597.35,
1088,102,2024-03,,458.12,
1101,102,2025-03,,359.21,
1039,102,2026-01,,192.46,
1053,102,2024-12,,278.57,
1053,102,2024-12,,111.43,
1046,102,2025-10,,118.62,
1015,102,2025-09,,318.31,
1013,101,2025-12,,41.42,
1072,103,2024-02,,88.23,
1127,101,2026-04,,234.05,
1006,105,2025-07,,46.67,
1139,104,2024-10,,412.15,
1114,105,2024-09,,208.73,
1114,105,2024-09,,83.49,
1081,102,2024-05,,173.90112345,
1053,102,2025-01,,444.65,
1093,105,2024-08,,592.52,
1092,104,2025-03,,277.69762345,
1074,103,2025-11,,240.83,
1039,105,2024-07,,568.93,
1111,105,2026-02,,475.77,
1112,101,2025-07,,392.21,
1136,104,2024-02,,121.65,
1121,104,2024-07,,566.06,
1037,103,2026-02,,409.18,
1040,102,2025-02,,191.6,
1114,103,2025-09,,559.98,
1146,101,2026-03,,41.55,
1073,101,2024-11,,559.11,
1070,101,2025-01,,374.88,
1074,102,2024-10,,183.69,
1034,104,2024-05,,320.55,
1112,103,2025-12,,509.18,
1101,101,2026-02,,26.03,
1101,101,2026-02,,10.41,
1081,104,2025-08,,344.22,
1144,105,2024-12,,531.65,
1144,105,2024-12,,212.66,
1090,102,2024-04,,595.76,
1072,103,2025-12,,-476.19,
1116,101,2025-09,,534.9,
1039,105,2024-10,,589.27,
1039,105,2024-10,,235.71,
1150,103,2024-09,,270.74,
1141,104,2025-11,,50.45,
1136,101,2026-01,,345.26,
1088,101,2025-12,,403.96,
1098,104,2025-12,,206.92,
1098,104,2025-12,,82.77,
1104,101,2026-04,,400.57,
1025,101,2024-09,,46.96,
1018,101,2024-01,,434.56,
1016,102,2025-08,,376.61,
1016,102,2025-08,,150.64,
1024,101,2025-12,,85.38,
1024,101,2025-12,,34.15,
1099,102,2024-08,,32.37,
1112,102,2025-12,,592.79,
1146,105,2024-03,,266.9,
1055,102,2025-07,,346.32,
1039,102,2024-11,,454.38,
1064,105,2025-02,,305.23,
1050,105,2024-01,,393.77,
1050,105,2024-01,,157.51,
1075,101,2025-09,,454.0,
1104,101,2026-02,,405.51,
1150,105,2025-11,,575.68,
1077,104,2025-01,,-301.07,
1039,102,2025-08,,104.41,
1072,104,2025-04,,521.54,
1088,104,2024-01,,524.33,
1033,104,2025-01,,10.84,
1130,102,2024-08,,59.17,
1004,104,2025-02,,97.09,
1039,104,2025-09,,434.93,
1144,101,2024-12,,576.96,
1064,102,2024-08,,312.46,
1070,102,2024-12,,379.2,
1025,105,2024-10,,206.31,
1127,104,2024-03,,13.08,
1148,102,2024-11,,381.24,
1148,102,2024-11,,152.5,
1150,102,2024-05,,579.37,
1130,105,2024-08,,488.46,
1071,105,2024-04,,232.03,
1111,105,2026-01,,161.44,
1058,102,2025-01,,509.04,
1072,103,2026-04,,373.34,
1114,103,2025-09,,530.22,
1131,105,2024-05,,179.13,
1117,103,2024-09,,474.95,
1055,102,2024-05,,179.42,
1086,104,2026-03,,546.11,
1131,104,2026-02,,190.17,
1131,104,2026-02,,76.07,
1130,102,2024-11,,573.77,
1086,102,2024-11,,499.5,
1072,104,2024-07,,197.65,
1127,105,2024-02,,530.25,
1015,101,2024-05,,93.06,
1081,103,2024-12,,50.99,
1013,105,2025-03,,385.99,
1041,104,2024-06,,71.36,
1041,104,2024-06,,28.54,
1010,102,2025-05,,27.83,
1026,105,2024-11,,195.46,
1064,104,2024-01,,402.61,
1130,101,2024-08,,139.63,
1086,105,2026-04,,100.6,
1136,103,2024-09,,334.87,
1132,103,2024-12,,119.47,
1132,103,2024-12,,47.79,
1140,105,2026-02,,244.9,
1041,102,2026-02,,343.2,
1130,103,2025-01,,279.61,
1053,102,2025-06,,16.73,
1041,104,2026-01,,234.67162345000003,
1036,104,2025-05,,337.59612345,
1052,101,2025-09,,66.59,
1003,103,2024-01,,183.81,
1010,103,2024-08,,388.35,
1010,103,2024-08,,155.34,
1068,101,2024-05,,182.98,
1041,101,2025-10,,447.2,
1112,102,2024-01,,69.77,
1148,105,2024-10,,163.87,
1033,102,2024-03,,240.03,
1111,104,2024-06,,583.81,
1058,103,2026-01,,288.81,
1039,102,2025-12,,270.17,
1099,105,2025-12,,294.4,
1081,101,2025-09,,221.96,
1086,105,2025-07,,89.55,
1092,103,2025-04,,590.15,
1116,105,2025-02,,217.8,
1073,103,2025-10,,281.27,
1008,103,2025-06,,551.18,
1008,103,2025-06,,220.47,
1128,102,2026-04,,475.89,
1022,105,2025-07,,27.58,
1144,102,2026-01,,138.0,
1086,105,2025-02,,315.07,
1093,101,2024-08,,385.18,
1039,101,2026-03,,581.64,
1148,103,2024-09,,454.09,
1039,101,2024-01,,21.08,
1016,101,2024-09,,272.93,
1003,105,2024-11,,207.54,
1113,105,2025-08,,27.52,
1005,103,2025-12,,285.47,
1098,105,2025-09,,-528.68,
1098,105,2025-09,,211.47,
1018,104,2024-09,,327.38,
1019,104,2025-01,,450.05862345,
1070,105,2026-03,,423.16,
1147,102,2025-08,,517.97,
1117,102,2025-04,,166.66,
1010,103,2025-08,,72.81,
1034,101,2024-10,,361.67,
1016,102,2025-05,,293.03,
1037,104,2024-02,,183.11,
1116,102,2025-12,,268.19,
1026,102,2026-01,,587.33,
1150,104,2024-01,,425.77,
1150,104,2024-01,,170.31,
1099,105,2025-12,,254.8,
1077,104,2025-02,,305.5,
1005,102,2024-03,,-343.33,
1086,105,2024-09,,288.03,
1086,105,2024-09,,115.21,
1040,102,2024-11,,82.1,
1003,101,2025-06,,400.38,
1026,103,2024-09,,516.7,
1113,102,2024-04,,105.52,
1016,102,2025-11,,78.36,
1119,101,2025-08,,100.93,
1046,103,2025-02,,38.15,
1005,102,2025-11,,436.58,
1046,102,2025-05,,369.9,
1138,102,2024-09,,360.39,
1005,104,2024-03,,338.11,
1008,103,2024-10,,237.48,
1068,105,2025-09,,197.94,
1088,105,2025-12,,337.21,
1026,104,2024-12,,56.87,
1137,101,2024-09,,378.4,
1137,101,2024-09,,151.36,
1072,102,2025-08,,116.78,
1072,102,2025-08,,46.71,
1131,104,2025-11,,396.32,
1148,103,2024-07,,413.04,
1111,105,2025-06,,106.12,
1041,105,2026-03,,380.98,
1086,102,2025-02,,291.89,
1029,103,2025-09,,45.55,
1090,101,2024-03,,115.38,
1090,101,2024-03,,46.15392345,
1058,105,2025-08,,253.74462345,
1114,105,2024-04,,287.13,
1081,101,2024-02,,508.69,
1019,104,2024-07,,26.36,
1136,103,2024-10,,259.31,
1057,105,2024-12,,504.86,
1046,102,2026-04,,579.92,
1034,101,2025-08,,444.92,
1034,101,2025-08,,177.97,
1046,102,2025-04,,366.74,
1046,102,2025-04,,146.7,
1099,105,2025-09,,510.13,
1093,104,2025-03,,92.36,
1093,104,2025-03,,36.94,
1041,104,2025-03,,474.28,
1133,104,2025-03,,364.92,
1150,104,2024-06,,473.37,
1052,103,2024-08,,229.21812345,
1052,103,2024-08,,91.69,
1015,104,2025-12,,480.56,
1114,104,2026-01,,268.58,
1057,103,2024-09,,288.42,
1131,105,2026-04,,119.44,
1049,101,2025-12,,549.72,
1017,105,2024-09,,273.23,
1038,102,2025-02,,188.68,
1010,105,2025-11,,470.4,
1010,105,2025-11,,188.16,
1098,102,2024-08,,12.77,
1098,102,2024-08,,5.11,
1037,105,2024-05,,467.99,
1123,102,2024-09,,472.68,
1004,105,2025-05,,537.17,
1025,102,2025-09,,500.98,
1037,101,2025-12,,150.81,
1087,102,2024-01,,174.1,
1125,105,2026-01,,243.82962345,
1077,105,2025-08,,431.72,
1093,102,2025-05,,515.11,
1086,103,2024-04,,363.63,
1071,104,2024-07,,450.81,
1104,105,2026-03,,455.86,
1029,101,2024-08,,542.44,
1086,102,2025-04,,80.42,
1086,102,2025-04,,32.17,
1086,101,2024-12,,280.39,
1131,103,2024-12,,-493.1,
1113,101,2024-12,,200.54,
1019,102,2026-02,,427.39,
1121,103,2024-01,,270.39,
1072,103,2025-01,,32.92,
1114,104,2026-02,,309.6,
1117,101,2024-06,,559.94,
1138,103,2024-05,,87.47,
1138,103,2024-05,,34.99,
1068,101,2024-05,,118.71,
1033,104,2025-07,,-341.99,
1033,104,2025-07,,136.8,
1113,101,2024-08,,282.31,
1113,101,2024-08,,112.93,
1074,105,2026-01,,587.72612345,
1074,105,2026-01,,235.09,
1073,103,2025-06,,95.47,
1058,105,2026-03,,538.21,
1073,105,2024-11,,300.58,
1068,103,2024-04,,494.88,
1052,104,2024-06,,555.82,
1092,104,2025-08,,200.4,
1141,101,2026-03,,190.09,
1141,101,2026-03,,76.04,
1005,103,2025-01,,73.14,
1090,105,2024-08,,244.68,
1036,103,2024-06,,359.79,
1017,101,2024-06,,325.37,
1150,102,2024-02,,-3.75,
1081,103,2025-11,,344.27,
1006,105,2024-03,,592.94,
1036,104,2026-04,,596.11,
1122,101,2025-09,,172.46,
1139,105,2024-04,,299.11,
1074,102,2025-12,,284.91462345,
1140,104,2025-03,,484.66212345,
1072,102,2024-09,,278.12,
1024,102,2024-04,,598.94,
1073,103,2025-08,,145.45,
1144,105,2026-01,,353.63,
1144,105,2026-01,,141.45,
1039,103,2024-03,,31.73,
1116,104,2025-11,,580.01,
1072,104,2025-11,,190.59,
1072,104,2025-11,,76.23,
1053,104,2024-04,,293.42,
1053,104,2024-04,,117.37,
1058,102,2026-01,,110.36,
1074,105,2025-01,,203.97,
1040,102,2024-05,,201.18,
1122,104,2025-06,,596.19,
1008,104,2026-01,,355.60762345,
1061,103,2024-01,,245.88,
1096,104,2025-09,,344.21,
1096,104,2025-09,,137.68,
1006,102,2025-11,,542.87,
1008,102,2026-04,,270.93,
1058,105,2026-04,,539.95,
1058,105,2026-04,,215.98,
1070,105,2025-11,,33.09,
1070,105,2025-11,,13.24,
1050,104,2025-07,,436.12,
1098,101,2024-12,,388.99,
1098,101,2024-12,,155.6,
1141,103,2025-11,,156.11,
1081,101,2026-02,,559.22,
1015,101,2024-06,,524.25,
1015,101,2024-06,,209.7,
1057,102,2024-04,,459.53,
1123,104,2025-06,,75.45,
1018,103,2024-06,,234.26,
1136,101,2024-03,,99.47,
1039,104,2026-02,,379.86,
1099,101,2026-04,,308.67,
1138,104,2026-03,,352.84712345,
1141,104,2025-07,,463.08,
1008,101,2025-04,,114.88,
1086,103,2025-03,,450.47,
1026,101,2025-08,,313.51,
1125,105,2026-01,,457.55,
1138,103,2024-09,,188.96,
1013,103,2025-11,,578.54,
1033,103,2024-12,,510.21812345000006,
1033,103,2024-12,,204.09,
1093,101,2024-01,,588.8,
1122,105,2025-09,,511.31,
1073,103,2024-05,,111.62,
1058,103,2026-02,,331.25,
1125,105,2025-12,,328.77,
1125,105,2025-12,,131.51,
1070,104,2024-04,,395.59,
1130,101,2024-04,,535.11,
1021,103,2024-06,,355.54,
1036,102,2025-10,,551.1,
1112,102,2026-01,,425.62662345000007,
1119,102,2025-02,,5.66,
1039,104,2025-07,,144.65,
1122,103,2024-12,,83.89,
1122,103,2024-12,,33.55,
1024,104,2024-09,,389.88162345,
1039,103,2025-12,,79.09,
1144,102,2024-05,,427.36,
1016,104,2024-05,,579.22,
1041,101,2026-04,,418.49,
1029,101,2025-01,,196.75,
1101,102,2025-10,,89.68,
1141,102,2025-05,,294.63,
1111,102,2024-03,,469.38,
1041,104,2024-04,,529.08,
1003,104,2026-03,,458.17,
1046,104,2024-07,,413.84,
1034,104,2024-08,,264.28,
1088,102,2025-07,,307.04,
1088,102,2025-07,,122.82,
1057,105,2026-03,,187.86,
1021,102,2024-10,,153.12912344999998,
1133,105,2026-03,,554.85,
1133,105,2026-03,,221.94,
1072,105,2025-03,,341.85,
1070,104,2024-09,,418.38,
1132,105,2025-07,,215.74,
1072,101,2024-12,,215.74,
1099,105,2024-01,,414.61,
1008,102,2025-04,,248.88,
1008,102,2025-04,,99.55412345,
1026,102,2026-01,,130.68,
1130,104,2024-05,,594.81,
1018,103,2024-08,,368.04,
1137,102,2024-02,,286.92,
1001,104,2026-04,,595.37,
1117,105,2024-08,,555.07,
1077,104,2025-07,,418.32,
1004,103,2024-07,,105.31,
1040,102,2024-07,,81.75,
1026,101,2024-04,,436.13,
1068,104,2024-06,,413.53,
1036,103,2024-02,,320.99,
1034,102,2024-03,,94.36,
1057,105,2025-12,,334.11,
1129,103,2025-04,,96.55,
1129,103,2025-04,,38.61812345,
1133,104,2024-10,,191.15,
1004,102,2025-02,,179.08,
1129,101,2026-03,,417.47,
1129,101,2026-03,,166.99,
1113,104,2025-10,,349.45,
1123,102,2026-03,,78.04,
1123,102,2026-03,,31.22,
1125,101,2024-12,,316.23,
1037,101,2025-03,,295.58,
1150,101,2025-06,,90.82,
1017,103,2025-04,,100.87,
1003,101,2026-03,,399.77,
1072,102,2026-02,,445.96,
1113,101,2025-03,,470.73,
1132,101,2026-01,,91.99,
1117,103,2026-02,,177.05,
1144,105,2025-07,,287.38,
1037,103,2025-05,,373.94,
1099,104,2024-01,,28.88,
1087,103,2025-10,,206.54,
1092,104,2025-07,,75.96,
1072,103,2025-11,,31.78,
1008,105,2026-01,,26.03,
1132,105,2025-07,,277.36412345,
1138,105,2024-07,,77.65,
1090,103,2025-06,,76.75,
1137,103,2025-10,,108.52,
1137,103,2025-10,,43.41,
1039,105,2025-10,,40.84,
1150,104,2025-09,,407.55,
1144,103,2025-02,,180.31,
1025,103,2026-01,,435.82,
1053,101,2025-04,,-524.38,
1088,102,2024-12,,567.82,
1038,104,2026-03,,139.37,
1064,102,2026-01,,16.4,
1058,103,2025-06,,346.49,
1046,101,2025-01,,146.76,
1058,103,2026-01,,583.55,
1148,103,2024-02,,175.59362345,
1041,102,2024-08,,581.91,
1130,103,2025-12,,75.5,
1018,101,2025-12,,360.91,
1124,101,2025-09,,585.41,
1116,102,2024-05,,244.48,
1006,101,2024-03,,551.08,
1072,104,2024-04,,278.37,
1122,101,2024-01,,547.13,
1130,101,2024-12,,467.73,
1003,102,2025-12,,227.93,
1061,105,2024-05,,576.32,
1061,105,2024-05,,230.53,
1133,103,2024-05,,531.82,
1122,105,2024-10,,67.54,
1074,101,2025-08,,85.73,
1074,101,2025-08,,34.29,
1132,105,2024-05,,46.42,
1018,103,2024-02,,418.01,
1018,103,2024-02,,167.2,
1081,101,2026-03,,475.74,
1008,105,2025-12,,59.85,
1008,102,2024-02,,313.35,
1018,101,2025-01,,94.51,
1019,102,2026-02,,133.12,
1019,102,2026-02,,53.25,
1128,101,2025-05,,376.76,
1029,105,2024-08,,590.39,
1022,102,2024-11,,538.08,
1039,103,2024-11,,144.36,
1039,103,2024-11,,57.74,
1045,102,2025-10,,226.15,
1104,101,2025-09,,493.79862345,
1015,103,2024-10,,345.52,
1015,103,2024-10,,138.21,
1092,105,2025-12,,344.74,
1092,105,2025-12,,137.9,
1141,103,2026-04,,332.74,
1146,104,2024-04,,533.77,
1088,105,2024-09,,90.29,
1070,105,2025-09,,475.89862345,
1070,105,2025-09,,190.36,
1046,103,2026-03,,86.92,
1046,103,2026-03,,34.77,
1150,101,2025-07,,285.1,
1005,104,2024-06,,450.19,
1121,105,2024-08,,197.15,
1121,102,2025-11,,-538.5,
1001,103,2025-02,,532.65,
1133,104,2024-12,,20.39,
1077,105,2025-11,,90.1,
1128,104,2024-12,,245.64,
